Jan/2020,LB_GERAL,BF150AR,BF150ARRNA,FOGÕES,ATIVE! TIMER GRILL 4 BOCAS INOX PISO,BRASTEMP,INOX,220V,127V-220V,A,7891129219212,85166000
Jan/2020,LB_GERAL,BFD4NAB,BFD4NABNNA,FOGÕES,ATIVE - 4 BOCAS MAXI DUPLO FORNO,BRASTEMP,BRANCO,127V,127V-220V,A,7891129235557,85166000
Jan/2020,LB_GERAL,BFD4NAB,BFD4NABRNA,FOGÕES,ATIVE - 4 BOCAS MAXI DUPLO FORNO,BRASTEMP,BRANCO,220V,127V-220V,A,7891129235564,85166000
Jan/2020,LB_GERAL,BFD4TAR,BFD4TARNNA,FOGÕES,"ATIVE TIMER - 4 BOCAS MAXI DUPLO FORNO ",BRASTEMP,INOX,127V,127V-220V,A,7891129235342,85166000
Jan/2020,LB_GERAL,BFD4TAR,BFD4TARRNA,FOGÕES,"ATIVE TIMER - 4 BOCAS MAXI DUPLO FORNO ",BRASTEMP,INOX,220V,127V-220V,A,7891129235359,85166000
Jan/2020,LB_GERAL,BFD4VAR,BFD4VARNNA,FOGÕES,ATIVE TOP GLASS - 4 BOCAS MAXI DUPLO FORNO,BRASTEMP,INOX,127V,127V-220V,A,7891129235403,85166000
Jan/2020,LB_GERAL,BFD4VAR,BFD4VARRNA,FOGÕES,ATIVE TOP GLASS - 4 BOCAS MAXI DUPLO FORNO,BRASTEMP,INOX,220V,127V-220V,A,7891129235410,85166000
Jan/2020,LB_GERAL,BFD5GCB,BFD5GCBNNA,FOGÕES,FOGÃO BRASTEMP DF 5B BR GRILL,BRASTEMP,BRANCO,127V,127V,A,7891129264199,85166000
Jan/2020,LB_GERAL,BFD5GCB,BFD5GCBRNA,FOGÕES,FOGÃO BRASTEMP DF 5B BR GRILL,BRASTEMP,BRANCO,220V,220V,A,7891129264182,85166000
Jan/2020,LB_GERAL,BFD5NCB,BFD5NCBNNA,FOGÕES,FOGÃO BRASTEMP DF 5B BR,BRASTEMP,BRANCO,127V,127V,A,7891129264151,85166000
Jan/2020,LB_GERAL,BFD5NCB,BFD5NCBRNA,FOGÕES,FOGÃO BRASTEMP DF 5B BR,BRASTEMP,BRANCO,220V,220V,A,7891129264144,85166000
Jan/2020,LB_GERAL,BFD5NCR,BFD5NCRNNA,FOGÕES,FOGÃO BRASTEMP DF 5B IN,BRASTEMP,INOX,127V,127V,A,7891129264168,85166000
Jan/2020,LB_GERAL,BFD5NCR,BFD5NCRRNA,FOGÕES,FOGÃO BRASTEMP DF 5B IN,BRASTEMP,INOX,220V,220V,A,7891129264175,85166000
Jan/2020,LB_GERAL,BFD5VCR,BFD5VCRNNA,FOGÕES,FOGÃO BRASTEMP DF 5B MESA VIDRO,BRASTEMP,INOX,127V,127V-220V,A,7891129264717,85166000
Jan/2020,LB_GERAL,BFD5VCR,BFD5VCRRNA,FOGÕES,FOGÃO BRASTEMP DF 5B MESA VIDRO,BRASTEMP,INOX,220V,127V-220V,A,7891129264700,85166000
Jan/2020,LB_GERAL,BFO4NAB,BFO4NABUNA,FOGÕES,CLEAN 4 BOCAS BRANCO PISO,BRASTEMP,BRANCO,BIVOLT,BIVOLT,A,7891129233614,73211100
Jan/2020,LB_GERAL,BFO4NAR,BFO4NARUNA,FOGÕES,CLEAN 4 BOCAS INOX PISO,BRASTEMP,INOX,BIVOLT,BIVOLT,A,7891129233621,73211100
Jan/2020,LB_GERAL,BFO4TAB,BFO4TABUNA,FOGÕES,CLEAN TIMER 4 BOCAS BRANCO PISO,BRASTEMP,BRANCO,BIVOLT,BIVOLT,A,7891129233638,73211100
Jan/2020,LB_GERAL,BFO4TAR,BFO4TARUNA,FOGÕES,CLEAN TIMER 4 BOCAS INOX PISO,BRASTEMP,INOX,BIVOLT,BIVOLT,A,7891129233645,73211100
Jan/2020,LB_GERAL,BFS4DAR,BFS4DARNNA,FOGÕES,ATIVE DIGITAL - 4 BOCAS MAXI PISO,BRASTEMP,INOX,127V,127V-220V,A,7891129235519,85166000
Jan/2020,LB_GERAL,BFS4DAR,BFS4DARRNA,FOGÕES,ATIVE DIGITAL - 4 BOCAS MAXI PISO,BRASTEMP,INOX,220V,127V-220V,A,7891129235526,85166000
Jan/2020,LB_GERAL,BFS4GAR,BFS4GARNNA,FOGÕES,ATIVE GRILL - 4 BOCAS MAXI PISO,BRASTEMP,INOX,127V,127V-220V,A,7891129235366,85166000
Jan/2020,LB_GERAL,BFS4GAR,BFS4GARRNA,FOGÕES,ATIVE GRILL - 4 BOCAS MAXI PISO,BRASTEMP,INOX,220V,127V-220V,A,7891129235373,85166000
